id,suite,type,spans,length,width,n_lanes,skew,gdr_spacing,n_gdr,span2depth,t_deck,n_dia,dia_spacing,dia_type,dia_section,intgdr_Ix,ingdr_A,intgdr_d,intgdr_tw,intgdr_tf,intgdr_bf,intgdr_sectcomp,intgdr_flangecomp,intgdr_webcomp,intgdr_mnpos,intgdr_fnneg,intgdr_vn,intgdr_dfm,intgdr_dfv,extgdr_Ix,exgdr_A,extgdr_d,extgdr_tw,extgdr_tf,extgdr_bf,extgdr_sectcomp,extgdr_flangecomp,extgdr_webcomp,extgdr_mnpos,extgdr_fnneg,extgdr_vn,extgdr_dfm,extgdr_dfv,dia_emultiplier,dia_e,gdr_e,deck_e,intgdr_dlmpos,intgdr_sdlmpos,intgdr_llmpos,intgdr_dlmneg,intgdr_sdlmneg,intgdr_llmneg,intgdr_dlv,intgdr_sdlv,intgdr_llv,intgdr_ftgstress,intgdr_st1rtgpos,intgdr_sv2rtgpos,intgdr_st1rtgneg,intgdr_sv2rtgneg,intgdr_vrtg,extgdr_dlmpos,extgdr_sdlmpos,extgdr_llmpos,extgdr_dlmneg,extgdr_sdlmneg,extgdr_llmneg,extgdr_dlv,extgdr_sdlv,extgdr_llv,extgdr_ftgstress,extgdr_st1rtgpos,extgdr_sv2rtgpos,extgdr_st1rtgneg,extgdr_sv2rtgneg,extgdr_vrtg
Steel_2_1_63,1,Steel,2,601.9690471,511.1283973,3,59.56711267,102.2256795,6,28.46104088,8.373087094,2,200.656349,Beam,C12X20.7,3683.576705,48.18742615,21,0.55852855,2.150386302,9.035686017,1,0,1,25535309.08,37370.43133,270482.8626,0.547512915,1.258102366,3864.76619,50.4063236,21,0.493096921,2.397312423,8.846469616,1,0,1,26439411.96,37131.49578,231733.797,0.583867456,1.040972471,4.485642709,130083638.6,29000000,3604996.533,2147245.69,238822.3254,9857552.138,-3818004.427,-424648.516,-8147866.199,31712.63079,3527.162385,102845.6341,11999.99989,2.389474043,3.243816826,1.000000257,2.709605996,1.019471478,2164236.91,238822.3254,9857552.138,-3848216.412,-424648.516,-8147866.199,31963.57379,3527.162385,102845.6341,11999.94706,2.389474043,3.243816826,1.000000257,2.709605996,1.019471478
Steel_2_1_64,1,Steel,2,1600.253681,686.3112431,4,21.15973277,137.2622486,6,22.9660582,8.149440187,6,228.6076687,Chevron,L2-1/2X1-1/2X3/16,86626.70039,103.6925582,69,0.618705413,1.4057539,22.31591883,1,0,1,119827444.9,46591.9956,472148.5417,0.816378497,1.110019279,89020.70549,104.8176115,69,0.588565746,1.611268079,20.51280301,1,0,1,121726810.5,45902.59908,408994.2647,0.832819654,0.883198145,26.53881722,769625699.5,29000000,3604996.533,21500037.43,1688024.549,40637468.11,-38222528.84,-3000951.38,-45818536.86,119426.4675,9376.486415,160174.4235,11999.9989,1.570961568,2.770816378,1.000002866,1.516445503,1.037671391,21560927.48,1688024.549,40637468.11,-38330778.5,-3000951.38,-45818536.86,119764.694,9376.486415,160174.4235,11999.99444,1.570961568,2.770816378,1.000002866,1.516445503,1.037671391
Steel_2_1_65,1,Steel,2,1120.084206,580.6035399,4,30.50289842,96.76725664,7,26.32310725,8.848657506,4,224.0168413,Chevron,L2X2X1/8,26992.96501,80.2074169,42,0.444011319,2.325969068,13.67697782,1,0,1,72407773.25,42071.47892,309259.7857,0.599719373,0.921420004,27905.68841,84.10871844,42,0.42042723,3.006158372,11.47286802,1,0,1,74898219.31,39603.51105,272475.8484,0.657477234,0.763097407,11.86040432,343951725.2,29000000,3604996.533,8337108.433,708847.4712,24504938.17,-14821716.51,-1260189.471,-28067675.96,66163.40285,5625.422911,136068.6945,11999.87864,2.381078572,3.429718027,1.153434431,2.036263338,1.032573008,8440540.07,708847.4712,24504938.17,-15005597.34,-1260189.471,-28067675.96,66984.23769,5625.422911,136068.6945,11999.99353,2.381078572,3.429718027,1.153434431,2.036263338,1.032573008
Steel_2_1_66,1,Steel,2,1572.761799,558.6444528,3,52.42415844,139.6611132,5,29.18145652,7.865279305,6,224.680257,Chevron,L2-1/2X1-1/2X3/16,61529.4997,115.1542491,53,0.575950252,2.317852938,18.83182931,1,0,1,103361266.5,45616.4824,521242.0663,0.708447456,1.291375403,63228.28265,117.4776734,53,0.545537277,2.523295394,18.09484955,1,0,1,105423774.2,45266.54709,446748.6019,0.731717381,1.021726,5.451027328,158079792.5,29000000,3604996.533,20754825.08,1956627.506,39653490.73,-36897705.7,-3478471.422,-44719963.03,117302.2695,11058.4814,159637.568,11999.97639,1.531827237,2.900687515,1.000051743,1.544372373,1.038385483,20876282.35,1956627.506,39653490.73,-37113631.14,-3478471.422,-44719963.03,117988.7226,11058.4814,159637.568,11999.99521,1.531827237,2.900687515,1.000051743,1.544372373,1.038385483
Steel_2_1_67,1,Steel,2,1557.384553,783.0052833,5,18.31047041,71.18229848,12,22.76431818,8.455807002,6,222.4835075,Cross,L3X2X3/16,62884.74395,80.77026136,68,0.521382188,2.095602946,11.33360992,1,0,1,100070060,38370.21175,293087.5885,0.499802877,0.704254682,67879.57503,84.80654474,68,0.499919212,2.345153392,11.33333388,1,0,1,108754773.5,38613.72169,260398.6132,0.549425629,0.580780859,14.82959887,430058367.2,29000000,3604996.533,12968838.29,799381.5578,39103259.04,-23056318.86,-1421160.143,-44109563.57,74022.56179,4562.650056,158103.3684,11999.99337,2.429564026,3.628554518,1.046404013,2.148700725,1.029281289,13175733.54,799381.5578,39103259.04,-23424142.31,-1421160.143,-44109563.57,75203.46298,4562.650056,158103.3684,11999.99999,2.429564026,3.628554518,1.046404013,2.148700725,1.029281289
Steel_2_1_68,1,Steel,2,1587.696353,516.6269904,3,6.04850618,129.1567476,5,22.08913766,8.999755048,6,226.8137647,Chevron,L3X2X3/16,87260.83573,105.4206021,71,0.72815687,1.144688818,24.19368892,1,0,1,118790471.6,47200.76067,741413.2907,0.767530941,1.020124981,88701.36549,100.4901988,71,0.58859877,1.376047502,21.91769027,1,0,1,117407319.5,46485.65295,394255.8263,0.809776485,0.824324874,7.716853556,223788753.1,29000000,3604996.533,21727689.49,1993772.692,40188084.72,-38630945.06,-3544846.467,-45315736.48,121657.2205,11163.48998,159928.0602,11464.73131,1.658002945,3.011031506,1.266503012,1.616739148,2.064196887,21373730.13,1993772.692,40188084.72,-38001619.77,-3544846.467,-45315736.48,119675.3387,11163.48998,159928.0602,11999.99977,1.658002945,3.011031506,1.266503012,1.616739148,2.064196887
Steel_2_1_69,1,Steel,2,1532.142481,833.4822599,5,44.29536589,138.91371,7,27.1658713,8.746795447,6,218.8774972,Chevron,L2-1/2X1-1/2X3/16,63498.30669,107.7477373,56,0.585712594,1.867803373,20.64880733,1,0,1,100885240.8,46611.09761,507291.0122,0.732104062,1.242076351,65936.88995,110.5918821,56,0.555917938,2.071778696,19.73279183,1,0,1,104592162.1,46261.48183,437158.3087,0.770803709,0.984032214,19.50898101,565760449.3,29000000,3604996.533,21383362.95,1326341.428,38204528.66,-38014867.46,-2357940.315,-43115226.8,124057.873,7694.91201,157616.1671,11999.99975,1.487751108,2.881664402,1.000000589,1.512959929,1.028076116,21524473.6,1326341.428,38204528.66,-38265730.83,-2357940.315,-43115226.8,124876.5416,7694.91201,157616.1671,11999.97457,1.487751108,2.881664402,1.000000589,1.512959929,1.028076116
Steel_2_1_70,1,Steel,2,1441.805297,568.0270067,3,27.21510888,142.0067517,5,25.92340485,7.68398181,6,205.9721853,Chevron,L2-1/2X1-1/2X3/16,60739.23206,107.148179,55,0.558722634,2.35040246,16.81517987,1,0,1,109172875.9,45299.0073,457548.5198,0.845752095,1.160834629,61480.1222,107.7897482,55,0.528866174,2.561061859,15.89399848,1,0,1,108747742.8,44761.51093,391326.0976,0.845087298,0.915082802,26.01868968,754542000.9,29000000,3604996.533,16993119.98,1644365.271,35052875.93,-30209991.07,-2923316.037,-39616583.97,104764.4613,10137.6935,154529.1836,11999.99897,1.660884929,2.720844247,1.000002002,1.54240323,1.040370149,17021312.27,1644365.271,35052875.93,-30260110.7,-2923316.037,-39616583.97,104938.2699,10137.6935,154529.1836,11999.97396,1.660884929,2.720844247,1.000002002,1.54240323,1.040370149
Steel_2_1_71,1,Steel,2,502.1320086,724.7550138,5,13.09542932,80.52833487,10,23.4204158,8.039305293,2,167.3773362,Beam,C12X20.7,2952.652337,38.9439151,21,0.343987181,2.655804504,6.315846977,1,0,-1,22886994.38,32233.094,156501.5565,0.580978409,0.768749659,2960.563473,38.83840703,21,0.312507376,2.708650592,6.270409853,1,0,-1,22593090.29,31947.90634,141221.5411,0.57413334,0.610931409,22.66043454,657152601.5,29000000,3604996.533,1188502.415,99696.85174,7474122.991,-2113425.665,-177283.5146,-6097162.098,21044.52245,1765.307843,95125.26382,11999.93821,2.801512518,3.353235369,1.000292218,3.05847061,1.017368906,1187939.807,99696.85174,7474122.991,-2112425.221,-177283.5146,-6097162.098,21034.56048,1765.307843,95125.26382,11999.99034,2.801512518,3.353235369,1.000292218,3.05847061,1.017368906
Steel_2_1_72,1,Steel,2,1328.802269,423.2865301,2,29.20392485,141.09551,4,22.63048244,8.859116238,5,221.4670449,Chevron,L2-1/2X1-1/2X3/16,56121.66732,91.96906352,58,0.57087844,1.587422697,19.10976985,1,0,1,98327154.95,45618.99014,447775.6305,0.824677071,1.175185451,57582.8658,93.07312651,58,0.540856178,1.770529962,17.9659971,1,0,1,99563995.05,45072.35771,383341.286,0.842795153,0.927841204,13.17602646,382104767.4,29000000,3604996.533,14996948.17,1745743.958,31224445.92,-26663405.26,-3103796.725,-35389528.15,100328.7166,11678.92619,149647.8435,11999.99401,1.723303622,2.842443685,1.000014715,1.594843466,1.047448329,15038144.87,1745743.958,31224445.92,-26736649.77,-3103796.725,-35389528.15,100604.3201,11678.92619,149647.8435,11999.9988,1.723303622,2.842443685,1.000014715,1.594843466,1.047448329
Steel_2_1_73,1,Steel,2,973.0654191,421.6777815,2,12.09254718,70.27963025,7,23.91978229,7.746211389,4,194.6130838,Chevron,L2X2X1/8,19807.09418,65.78643133,40,0.456253117,1.778535899,13.82014043,1,0,1,61942789.46,43811.68904,343885.3403,0.518121587,0.688173672,19777.78716,66.11279944,40,0.361207737,2.860113623,9.393102403,1,0,1,61675004.94,38606.72954,181402.2187,0.548776054,0.572137969,14.19460849,411643646.2,29000000,3604996.533,4402851.949,534902.8427,20053877.54,-7828485.537,-951083.347,-23018587.21,40225.89532,4887.047306,124667.9141,11967.45983,3.071557972,3.850476211,1.554779753,2.458576295,1.95555327,4409204.102,534902.8427,20053877.54,-7839779.975,-951083.347,-23018587.21,40283.93066,4887.047306,124667.9141,11994.04386,3.071557972,3.850476211,1.554779753,2.458576295,1.95555327
Steel_2_1_74,1,Steel,2,1061.009769,627.2151547,4,55.49948673,78.40189434,9,21.27512339,8.708084255,4,212.2019537,Chevron,L2X2X1/8,24901.76995,59.53497352,49,0.455809547,2.143359937,9.133844688,1,0,1,61586067.53,35734.31287,279462.2276,0.479890798,0.926040405,25636.32833,60.32699371,49,0.428416946,2.330272946,8.868321688,1,0,1,62931224.96,35320.59525,234001.6794,0.492961236,0.726146853,16.96312531,491930633.9,29000000,3604996.533,5993169.099,494710.721,22685250.64,-10654522.84,-879485.726,-26080091.47,50209.35318,4144.569409,130519.4615,11999.99226,2.812185654,3.838647094,1.00002755,2.329347182,1.024511239,6012012.79,494710.721,22685250.64,-10688022.74,-879485.726,-26080091.47,50367.22117,4144.569409,130519.4615,11999.99047,2.812185654,3.838647094,1.00002755,2.329347182,1.024511239
Steel_2_1_75,1,Steel,2,1612.264761,777.9003921,5,54.78670818,111.1286274,8,20.09297451,7.718585416,6,230.3235373,Chevron,L2-1/2X1-1/2X3/16,84708.24582,87.87064335,80,0.636404129,1.077291663,17.78975002,1,0,1,109447157.8,43315.8847,436893.2274,0.611574471,1.090294323,89553.53636,89.79790126,80,0.60840951,1.356045159,15.77204185,1,0,1,114880072.7,42075.67496,384490.678,0.639144095,0.901036576,18.39966475,533590277.9,29000000,3604996.533,17692976.91,1285070.795,41074397.3,-31454959.73,-2284626.85,-46302760.71,97548.98975,7085.147877,160428.7331,11999.99969,1.957076884,3.297171311,1.000001326,1.829580557,1.028933478,17798852.96,1285070.795,41074397.3,-31643188.49,-2284626.85,-46302760.71,98132.72996,7085.147877,160428.7331,11999.99291,1.957076884,3.297171311,1.000001326,1.829580557,1.028933478
Steel_2_1_76,1,Steel,2,1682.125021,546.5292031,3,5.304774948,91.08820052,7,20.80488416,7.736884909,7,210.2656276,Cross,L3-1/2X2-1/2X1/4,93551.54388,92.96528362,80,0.620627556,1.302777856,17.24475075,1,0,1,123890137.2,44366.19697,407561.1428,0.616165412,0.796205883,97287.46181,93.13843186,80,0.565551205,1.84144694,13.57008977,1,0,1,127464574.4,41673.33089,312754.3048,0.646690134,0.655456342,27.36620058,793619816.9,29000000,3604996.533,17238400,1598579.262,43629833.82,-30648824.37,-2842176.481,-49148837.74,91101.50552,8448.172537,164198.5002,11910.44825,2.139679948,3.346835634,1.211238607,1.936553271,1.283654228,17232628.61,1598579.262,43629833.82,-30638563.2,-2842176.481,-49148837.74,91071.00491,8448.172537,164198.5002,11999.94952,2.139679948,3.346835634,1.211238607,1.936553271,1.283654228
Steel_2_1_77,1,Steel,2,1849.89238,452.95689,3,26.83397485,90.591378,6,27.55185475,7.615462886,7,231.2365475,Chevron,L2X2X1/8,89385.48743,109.9019977,67,0.571462105,2.262741007,16.39608288,1,0,1,124028858.2,43546.74966,394156.5877,0.594838238,0.84357822,93574.77348,114.1416412,67,0.546765775,2.818413184,14.29711556,1,0,1,130292292.5,41927.77527,351483.9893,0.643655664,0.693212245,14.58121896,422855349.9,29000000,3604996.533,21576777.22,2255737.733,49973490.28,-38359433.91,-4010275.566,-56242370.63,103680.1771,10839.21316,169999.4944,11999.75164,1.819136044,3.156761815,1.080018088,1.754945085,1.054161571,21883572.9,2255737.733,49973490.28,-38904858.67,-4010275.566,-56242370.63,105154.3839,10839.21316,169999.4944,11999.56626,1.819136044,3.156761815,1.080018088,1.754945085,1.054161571
Steel_2_1_78,1,Steel,2,1788.667239,585.0171312,4,29.4786539,65.00190346,10,23.3335988,8.825333855,7,223.5834049,Cross,L2-1/2X1-1/2X3/16,78851.89036,84.7148855,76,0.557657177,1.688974413,13.08980086,1,0,1,103728861.7,40161.38585,315095.9143,0.458420521,0.69009977,90296.52859,92.78668901,76,0.541020713,2.130514982,12.66698915,1,0,1,122468123.4,40053.25489,291270.1191,0.544617006,0.597287941,12.03328182,348965172.9,29000000,3604996.533,16881667.78,1265353.872,47624598.59,-30012004.02,-2249529.253,-53611504.98,83894.87817,6288.283263,167565.909,11999.99317,2.129270947,3.562912047,1.000024468,1.997932656,1.038851686,17427448.4,1265353.872,47624598.59,-30982285.54,-2249529.253,-53611504.98,86607.18121,6288.283263,167565.909,11999.99392,2.129270947,3.562912047,1.000024468,1.997932656,1.038851686
Steel_2_1_79,1,Steel,2,1519.009841,735.7420526,5,1.352641536,66.88564114,12,22.28358895,8.615128854,6,217.0014059,Cross,L2-1/2X1-1/2X3/16,58987.67844,76.33570375,68,0.509433163,1.838566783,11.84822408,1,0,1,92357782.57,39403.2735,271209.9658,0.477649981,0.641841549,66553.02596,82.30433978,68,0.493254323,1.681350147,14.99441159,1,0,1,109365187,42973.18782,244984.6596,0.546176789,0.54843766,4.819413945,139763004.4,29000000,3604996.533,11209410.54,722776.8885,37022315.96,-22544703.35,-1453670.599,-45896310.98,70055.85987,4517.164951,158466.5353,11999.9985,2.510630934,3.838471647,1.00000448,1.99429424,1.031725534,12084654.78,760445.4546,37740795.83,-21485162.79,-1351986.854,-42599251.1,70720.94667,4450.224143,157345.409,11999.89638,2.510630934,3.838471647,1.00000448,1.99429424,1.031725534
Steel_2_1_80,1,Steel,2,1697.727793,493.6606757,3,48.02394557,98.73213513,6,26.56415094,8.642924664,7,212.2159741,Chevron,L2X2X1/8,70969.23271,100.0166253,63,0.576415159,2.167940644,15.26834651,1,0,1,102068785.4,43669.11446,430767.5946,0.56672574,0.995074989,76794.97904,106.2615068,63,0.552137554,2.571833111,14.44822603,1,0,1,112416223.9,43144.98101,383884.2948,0.635045135,0.823561168,25.05261893,726525949.1,29000000,3604996.533,20151288.52,1899929.588,44206344.56,-35824713.14,-3377671.477,-49792935.3,105507.8243,9947.62379,164494.7971,11999.99977,1.707122027,3.212434874,1.000000573,1.712204217,1.043409817,20531695.66,1899929.588,44206344.56,-36500996.27,-3377671.477,-49792935.3,107499.5545,9947.62379,164494.7971,11999.99973,1.707122027,3.212434874,1.000000573,1.712204217,1.043409817
Steel_2_1_81,1,Steel,2,1901.498073,436.2455198,3,35.74808575,87.24910396,6,25.75102878,7.892882976,7,237.6872591,Cross,L3X2X3/16,95119.75374,103.4249218,73,0.594218972,1.923269533,16.20485904,1,0,1,118866850.8,42757.94009,400345.5587,0.551196625,0.848565463,101260.9667,107.7037393,73,0.568982295,2.256182861,15.23269436,1,0,1,127815459.8,42119.58597,354889.7764,0.597042892,0.69135728,4.468327557,129581499.2,29000000,3604996.533,22366934.73,2383350.216,51978753.06,-39764147.44,-4237142.484,-58496839.35,104560.0519,11141.59027,172200.6408,11999.99451,1.76165735,3.224476877,1.000016534,1.745119166,1.054471882,22693905.21,2383350.216,51978753.06,-40345438.64,-4237142.484,-58496839.35,106088.5604,11141.59027,172200.6408,11999.97258,1.76165735,3.224476877,1.000016534,1.745119166,1.054471882
Steel_2_1_82,1,Steel,2,912.1664238,586.6839344,4,11.94055357,65.18710383,10,25.33228512,8.347287706,3,228.0416059,Chevron,L2X2X1/8,14212.0599,58.94799155,36,0.352915786,2.710381934,8.883636619,1,0,-1,50544359.02,33680.79391,189668.8525,0.47938339,0.658783959,15376.9735,63.7411995,36,0.339331089,3.010612794,8.896605609,1,0,-1,55123115.09,34141.3938,171975.4566,0.544774353,0.570326283,6.380496356,185034394.3,29000000,3604996.533,3780954.557,328980.0331,18276679.17,-6723766.477,-585033.4579,-20808827.58,36856.02924,3206.835083,121080.4252,11999.99992,2.965038973,3.753813307,1.000000551,2.398531252,1.028716859,3865218.437,328980.0331,18276679.17,-6873615.053,-585033.4579,-20808827.58,37677.4176,3206.835083,121080.4252,11999.9592,2.965038973,3.753813307,1.000000551,2.398531252,1.028716859
Steel_2_1_83,1,Steel,2,588.4747489,809.6373469,5,3.41237619,101.2046684,9,24.5103552,7.844498618,2,196.1582496,Beam,C15X33.9,4917.439985,48.23560101,24,0.359802866,2.731421387,7.608836722,1,0,-1,30184161.94,34065.1758,193421.9465,0.684109406,0.85725902,5028.238947,49.10127695,24,0.316437519,2.864607379,7.561195874,1,0,-1,30324595.42,33929.79967,167665.2968,0.701999257,0.712337786,29.97563806,869293503.8,29000000,3604996.533,1979506.785,152120.3455,9528055.194,-3520589.474,-270548.8516,-7701732.339,29912.83382,2298.729488,102090.8179,11999.9984,2.414271194,3.008715121,1.000009708,2.711867221,1.018764564,1985840.738,152120.3455,9528055.194,-3531854.526,-270548.8516,-7701732.339,30008.5478,2298.729488,102090.8179,11999.94868,2.414271194,3.008715121,1.000009708,2.711867221,1.018764564
Steel_2_1_84,1,Steel,2,657.8326769,768.4294096,5,33.58461555,128.0715683,7,26.63633002,8.333946074,2,219.277559,Beam,C15X33.9,6233.265288,57.90418151,24,0.470181402,1.929616422,12.55025787,1,0,1,34946184.7,41322.38567,274624.6099,0.750332144,1.164384159,6386.942815,58.95210552,24,0.403494076,2.10646288,12.09803856,1,0,1,35017293.02,40883.83425,231535.05,0.766818733,0.941626601,22.41859488,650139251.5,29000000,3604996.533,3169219.939,244424.266,11291861.33,-5636031.931,-434675.7229,-10544903.94,42837.88362,3303.84715,105407.8842,11993.97476,2.071581571,2.813660448,1.002288944,2.090772939,1.02928734,3178792.508,244424.266,11291861.33,-5653055.46,-434675.7229,-10544903.94,42967.27464,3303.84715,105407.8842,11999.99965,2.071581571,2.813660448,1.002288944,2.090772939,1.02928734
Steel_2_1_85,1,Steel,2,1259.695014,714.9451883,4,2.732454151,142.9890377,6,23.2600409,8.102807647,5,209.9491691,Chevron,L2-1/2X1-1/2X3/16,49241.92714,91.38807522,54,0.533742167,2.048171112,15.80736795,1,0,1,96300951.48,44352.65572,402042.1241,0.854405587,1.085921935,49818.6695,91.76495657,54,0.504930045,2.260424635,14.77188085,1,0,1,95788242.54,43640.07607,343305.5301,0.847525427,0.854474098,2.149135789,62324937.89,29000000,3604996.533,13228747.62,1045912.236,28951984,-23519906.86,-1859568.198,-32881556.1,93355.56063,7381.025475,145298.8084,11999.9988,1.817276227,2.80011761,1.000002595,1.62262222,1.033417064,13241386.53,1045912.236,28951984,-23542378.08,-1859568.198,-32881556.1,93444.75374,7381.025475,145298.8084,11999.99389,1.817276227,2.80011761,1.000002595,1.62262222,1.033417064
Steel_2_1_86,1,Steel,2,1356.73555,451.0010993,3,49.37506247,90.20021986,6,28.65390164,8.093217747,5,226.1225916,Chevron,L2X2X1/8,37003.9604,90.47456041,47,0.478046526,3.067196375,11.56412733,1,0,1,81620938.06,39443.31038,352745.8691,0.538977003,0.953287911,39764.47517,95.41145281,47,0.459073107,2.999314307,12.76772256,1,0,1,85601039.38,41017.4449,311355.518,0.58618544,0.780908844,10.89998056,316099436.1,29000000,3604996.533,11276893.83,1213277.692,32160448.82,-20049381.42,-2157107.053,-36419011.14,73888.31752,7949.622361,150126.0725,11999.99994,2.182652079,3.400883463,1.000000131,1.968368831,1.039677134,11029655,1166806.273,31695812.97,-21572721.78,-2282137.301,-38588738.59,76017.78825,8041.777571,150930.4976,11999.97088,2.182652079,3.400883463,1.000000131,1.968368831,1.039677134
Steel_2_1_87,1,Steel,2,487.651748,524.9870903,3,50.18213408,74.99815576,8,27.94686718,8.204967475,2,162.5505827,Beam,C9X13.4,1818.927679,38.74910697,17,0.520417163,2.409558023,6.725292686,1,0,1,18584584.37,35908.10774,183835.0911,0.489958545,0.943127924,1855.525769,39.32456166,17,0.443113137,2.562323942,6.646785867,1,0,1,18716415.52,35804.91955,152601.6113,0.502137752,0.754696818,18.65994427,541138383.7,29000000,3604996.533,1071029.699,117496.8486,7207180.102,-1905186.163,-209007.6217,-5879546.68,19534.29031,2143.000846,94965.66562,11999.99947,2.76952441,3.451290122,1.000000781,3.053886952,1.017091406,1073920.852,117496.8486,7207180.102,-1910329.051,-209007.6217,-5879546.68,19587.02146,2143.000846,94965.66562,11999.93177,2.76952441,3.451290122,1.000000781,3.053886952,1.017091406
Steel_2_1_88,1,Steel,2,630.6757067,634.577632,4,25.29649174,126.9155264,6,24.44672891,8.404683522,2,210.2252356,Beam,C15X33.9,6240.263143,53.74557094,25,0.425432236,2.061020773,10.88378511,1,0,1,34369073.44,39826.24921,257582.5401,0.790520984,1.108473528,6376.499642,54.55820996,25,0.368135285,2.230902661,10.53326454,1,0,1,34328127.19,39400.39162,219264.1904,0.802885467,0.898438929,20.6306312,598288304.9,29000000,3604996.533,2847538.668,262179.5672,10582582.8,-5062491.215,-466115.4457,-9375425.268,40135.45441,3695.365469,104533.4936,11999.9542,2.085113768,2.766171114,1.00011746,2.195162766,1.022863304,2854368.694,262179.5672,10582582.8,-5074633.963,-466115.4457,-9375425.268,40231.72218,3695.365469,104533.4936,11999.99813,2.085113768,2.766171114,1.00011746,2.195162766,1.022863304
Steel_2_1_89,1,Steel,2,760.7051554,534.1893279,3,45.28748301,89.03155464,7,24.23037757,8.015385057,3,190.1762889,Chevron,L2X2X1/8,9461.073239,54.16890874,31,0.367751603,2.770300167,8.086880664,1,0,1,40525448.61,36396.52942,236542.5589,0.563010179,0.953867493,9736.457901,55.51576949,31,0.340561579,2.925290016,8.024989498,1,0,1,41311551.4,36329.15882,202857.6753,0.584800463,0.780744512,25.50002578,739500747.6,29000000,3604996.533,3069165.648,326873.9493,14022734.44,-5457669.559,-581255.6921,-14886800.3,35872.43704,3820.505803,111981.0107,11999.9999,2.628970003,3.376818176,1.000000189,2.288829827,1.025548472,3085633.55,326873.9493,14022734.44,-5486953.207,-581255.6921,-14886800.3,36064.91403,3820.505803,111981.0107,11999.99805,2.628970003,3.376818176,1.000000189,2.288829827,1.025548472
Steel_2_1_90,1,Steel,2,1090.003083,736.2975331,5,48.66150269,122.7162555,7,29.71852337,7.771442293,4,218.0006166,Chevron,L2X2X1/8,22661.16192,93.09215045,36,0.460315754,3.015294488,13.1490902,1,0,1,69474286.14,42089.26027,370605.4651,0.676336828,1.182978416,23363.17854,95.70048826,36,0.428072975,3.172106126,13.08368064,1,0,1,70785525.75,42067.03389,320505.704,0.707341305,0.964250945,23.0538827,668562598.3,29000000,3604996.533,8759667.197,671284.5502,23577128.25,-15572950.63,-1193410.769,-27061131.54,71435.35132,5474.345841,132567.7916,11999.97196,2.072104366,3.089449419,1.000050257,1.796877152,1.025024508,8825158.526,671284.5502,23577128.25,-15689381.23,-1193410.769,-27061131.54,71969.4351,5474.345841,132567.7916,11999.99887,2.072104366,3.089449419,1.000050257,1.796877152,1.025024508
Steel_2_1_91,1,Steel,2,1499.634634,643.0094971,4,58.44761639,107.1682495,7,28.2862266,7.572273312,6,214.2335191,Chevron,L2X2X1/8,50193.97946,97.72772229,53,0.534416276,2.921015687,12.41447224,1,0,1,92446207.14,41168.46854,427064.3655,0.567875112,1.122130827,55283.69018,107.8300236,53,0.65713273,2.198018964,17.26344736,1,0,1,103492616.5,45116.79079,755277.1399,0.610241633,0.924803989,3.87350165,112331547.8,29000000,3604996.533,15105395.36,1270646.845,37064422.49,-26854227.14,-2258943.785,-41844438.67,89535.89939,7531.647159,155677.4285,11999.9717,1.961086081,3.277987173,1.000063387,1.841627529,1.030866743,15647042.42,1270646.845,37064422.49,-27817162.09,-2258943.785,-41844438.67,92746.46459,7531.647159,155677.4285,11764.79945,1.961086081,3.277987173,1.000063387,1.841627529,1.030866743
Steel_2_1_92,1,Steel,2,816.9632094,879.5304434,6,5.410658594,62.8236031,15,22.43679002,8.900272233,3,204.2408024,Chevron,L2X2X1/8,11515.00405,48.29408921,36,0.342532724,2.373221094,7.919347048,1,0,-1,42980622.06,32750.82403,169674.327,0.465731741,0.628211445,12703.00019,53.02595839,36,0.330477805,2.713061254,7.91024722,1,0,-1,47865240.94,33174.50082,155770.6974,0.542696696,0.554992046,17.25674113,500445492.9,29000000,3604996.533,2954669.819,175914.5662,15578016.01,-5254766.633,-312857.2901,-17167108.59,32160.36274,1914.757522,115593.0187,11999.99795,3.079851318,3.815650727,1.000014333,2.544737486,1.018841539,3021390.656,175914.5662,15578016.01,-5373427.074,-312857.2901,-17167108.59,32886.59154,1914.757522,115593.0187,11999.99803,3.079851318,3.815650727,1.000014333,2.544737486,1.018841539
Steel_2_1_93,1,Steel,2,1142.898316,766.5016788,5,17.90549046,127.7502798,7,27.675247,7.698043676,4,228.5796632,Chevron,L2-1/2X1-1/2X3/16,30734.95236,95.84404189,41,0.45845857,2.839109104,14.0273701,1,0,1,82654466.23,42257.41543,359970.6369,0.786884151,1.05336354,31316.74088,97.3475144,41,0.435928008,2.957091221,13.87387431,1,0,1,83017456.71,42146.7424,311545.9518,0.805480316,0.852801026,21.33472683,618707078.1,29000000,3604996.533,9909708.254,737945.1594,25218850.11,-17619211.38,-1312047.885,-28823254.67,77081.27284,5740.002703,139115.2153,11999.99912,2.00133062,2.9084455,1.000001564,1.725106022,1.027982735,9951208.647,737945.1594,25218850.11,-17692998.04,-1312047.885,-28823254.67,77404.07781,5740.002703,139115.2153,11999.99994,2.00133062,2.9084455,1.000001564,1.725106022,1.027982735
